"file","n","mean_sec","median_sec","sd_sec","q05_sec","q25_sec","q75_sec","q95_sec","parent_dir","model","POP","R0","NetworkDir","NetworkSize","NetworkLabel"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-1.5/simulation_times.csv",1000,24.7067290669102,22.2390235681087,7.73649327785822,18.2713192160241,20.0862486343831,25.8149810647592,43.4394995893352,"seatird-deterministic_POP-1M_R0-1.5","seatird-deterministic","1M",1.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-1.7/simulation_times.csv",1000,22.3285599844996,20.2197609683499,6.98441526169401,16.5727807688527,18.2871754448861,23.0420906445943,40.6403070262633,"seatird-deterministic_POP-1M_R0-1.7","seatird-deterministic","1M",1.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-1.9/simulation_times.csv",1000,21.024877772117,18.970780769363,6.48189677424347,15.5408054752275,17.2141914726235,21.9036084054969,36.6897607352584,"seatird-deterministic_POP-1M_R0-1.9","seatird-deterministic","1M",1.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-2.1/simulation_times.csv",1000,19.9466412801165,17.9649142324924,6.19483215604443,14.7660422687419,16.2105773943476,21.0769196585752,35.416655997932,"seatird-deterministic_POP-1M_R0-2.1","seatird-deterministic","1M",2.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-2.3/simulation_times.csv",1000,19.6141976046376,17.3484118478373,6.73379381326181,13.9493525581434,15.4438145407476,20.5720370076597,35.5507315127179,"seatird-deterministic_POP-1M_R0-2.3","seatird-deterministic","1M",2.3,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-2.5/simulation_times.csv",1000,18.4832645977475,16.6860433155671,5.74188939512487,13.5621795621701,14.9261532141827,19.5851285043173,32.9217309602536,"seatird-deterministic_POP-1M_R0-2.5","seatird-deterministic","1M",2.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-2.7/simulation_times.csv",1000,17.9664850724339,16.1863419767469,5.73466539990772,13.1927675340325,14.4527932265773,18.8639794257469,33.1737206262536,"seatird-deterministic_POP-1M_R0-2.7","seatird-deterministic","1M",2.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-2.9/simulation_times.csv",1000,17.5766151875518,15.7234687218443,5.8547059303167,12.9066947969608,14.1933525027707,18.1062527592294,32.5483876552433,"seatird-deterministic_POP-1M_R0-2.9","seatird-deterministic","1M",2.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-3.1/simulation_times.csv",1000,17.266951924704,15.4850580357015,5.63488924163213,12.5849562844262,13.8367316988297,17.9215147709474,31.3244568713009,"seatird-deterministic_POP-1M_R0-3.1","seatird-deterministic","1M",3.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-3.3/simulation_times.csv",1000,17.2204077784177,15.4337476138026,5.71777807978132,12.5139736984856,13.7649613060057,18.0428346614353,31.8021243253723,"seatird-deterministic_POP-1M_R0-3.3","seatird-deterministic","1M",3.3,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-3.5/simulation_times.csv",1000,17.0467135157343,15.1925807883963,5.46281207835788,12.5143430011347,13.6059896410443,18.0369221442379,30.4253300611861,"seatird-deterministic_POP-1M_R0-3.5","seatird-deterministic","1M",3.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-3.7/simulation_times.csv",1000,16.9984852720536,15.2831271942705,5.51419233704202,12.4528851629235,13.7042419700883,17.7512258160859,30.6565273370594,"seatird-deterministic_POP-1M_R0-3.7","seatird-deterministic","1M",3.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-3.9/simulation_times.csv",1000,16.6193272671048,14.9205463659018,5.37053332216401,12.3124707754701,13.3728039222769,17.4275910980068,29.875608388707,"seatird-deterministic_POP-1M_R0-3.9","seatird-deterministic","1M",3.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-deterministic_POP-1M_R0-4.1/simulation_times.csv",1000,16.3341142088175,14.7682516872883,5.22452465971633,12.0617993570864,13.1918317368254,17.1042270921171,28.6235893568024,"seatird-deterministic_POP-1M_R0-4.1","seatird-deterministic","1M",4.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-0.5/simulation_times.csv",1000,30.02904400713,27.2296950928867,9.0776721816654,22.9908233514987,25.0461625317112,30.8628803230822,53.4049035144038,"seatird-stochastic_POP-1M_R0-0.5","seatird-stochastic","1M",0.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-0.7/simulation_times.csv",685,125.909162860864,122.065768072382,12.3943020646117,113.519226965308,116.53965510428,132.135143943131,149.028876302391,"seatird-stochastic_POP-1M_R0-0.7","seatird-stochastic","1M",0.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-0.9/simulation_times.csv",388,222.107930874855,214.988570864312,18.3128621875455,203.92261366928,207.57625950221,234.350670204498,256.646368467622,"seatird-stochastic_POP-1M_R0-0.9","seatird-stochastic","1M",0.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-1.1/simulation_times.csv",296,291.004496849174,281.99878829252,19.350762086376,272.02044325415,275.455949892756,304.878946370911,325.714767591096,"seatird-stochastic_POP-1M_R0-1.1","seatird-stochastic","1M",1.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-1.3/simulation_times.csv",253,341.188320502374,331.50431670621,19.8138457797509,322.211183377728,325.612724073231,356.501181706786,378.372739540786,"seatird-stochastic_POP-1M_R0-1.3","seatird-stochastic","1M",1.3,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-1.5/simulation_times.csv",223,386.223829898332,375.112652258947,21.9991129661888,365.012144940346,368.88242394384,407.182977150194,423.736730183661,"seatird-stochastic_POP-1M_R0-1.5","seatird-stochastic","1M",1.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-1.7/simulation_times.csv",203,423.603404267613,411.588972957805,22.9551219939418,402.315922915749,404.771829118021,445.849380616099,462.863587276451,"seatird-stochastic_POP-1M_R0-1.7","seatird-stochastic","1M",1.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-1.9/simulation_times.csv",192,447.370068409696,444.586322589079,11.0061092795356,438.270533792977,441.359362191521,450.200554435956,464.297677016002,"seatird-stochastic_POP-1M_R0-1.9","seatird-stochastic","1M",1.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-2.1/simulation_times.csv",179,482.016920395052,478.859898273833,10.6031986955585,472.288129222207,475.345830601873,485.221534572542,501.183201144077,"seatird-stochastic_POP-1M_R0-2.1","seatird-stochastic","1M",2.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-2.3/simulation_times.csv",167,515.137152292657,512.260090284981,10.0913569189507,506.049700984405,509.050216474338,517.230329879094,532.69726731861,"seatird-stochastic_POP-1M_R0-2.3","seatird-stochastic","1M",2.3,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-2.5/simulation_times.csv",155,556.099222012829,552.668892059941,9.95166357164007,547.047596951434,549.673928877339,559.378892461071,574.087847823184,"seatird-stochastic_POP-1M_R0-2.5","seatird-stochastic","1M",2.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-2.7/simulation_times.csv",146,589.800587876505,586.562301191268,10.2160940201324,580.828278202214,582.928487224272,592.578251463943,612.292750588153,"seatird-stochastic_POP-1M_R0-2.7","seatird-stochastic","1M",2.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-2.9/simulation_times.csv",139,620.071747540506,617.174151576124,9.99675411960994,610.499144364288,613.822664517909,624.406623123446,635.148687482672,"seatird-stochastic_POP-1M_R0-2.9","seatird-stochastic","1M",2.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-3.1/simulation_times.csv",131,657.191755850437,654.693692405242,8.71041670641001,649.507417864632,652.177100309636,660.107603618642,672.353411625838,"seatird-stochastic_POP-1M_R0-3.1","seatird-stochastic","1M",3.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-3.3/simulation_times.csv",124,691.919715279514,689.559812326916,7.98912024529986,683.00121300919,687.049374997267,695.118646306917,707.000353619317,"seatird-stochastic_POP-1M_R0-3.3","seatird-stochastic","1M",3.3,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-3.5/simulation_times.csv",119,722.061714519261,719.958929809742,9.86446335269277,712.170697684307,715.248681323137,725.503513050731,738.434806734743,"seatird-stochastic_POP-1M_R0-3.5","seatird-stochastic","1M",3.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-3.7/simulation_times.csv",112,770.204797186964,767.93401890574,8.05654710351826,761.171755088447,765.167647248018,772.686318732915,786.491319649992,"seatird-stochastic_POP-1M_R0-3.7","seatird-stochastic","1M",3.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-3.9/simulation_times.csv",107,803.156925847793,801.200448825024,9.75075036364284,793.002521394007,797.225025190506,805.351649576798,818.353552704677,"seatird-stochastic_POP-1M_R0-3.9","seatird-stochastic","1M",3.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seatird-stochastic_POP-1M_R0-4.1/simulation_times.csv",103,835.956983147456,833.549678504933,10.286522206424,824.51805921779,828.551720635965,841.447627887828,853.201465567294,"seatird-stochastic_POP-1M_R0-4.1","seatird-stochastic","1M",4.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-0.5/simulation_times.csv",1000,28.5685773609355,25.7871695607901,9.08632893400551,21.314571500849,23.1569448588416,29.638618836645,51.5840651241131,"seir-deterministic_POP-1M_R0-0.5","seir-deterministic","1M",0.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-0.7/simulation_times.csv",1000,28.482066162955,25.5681496532634,9.17893115517618,21.3502823317423,23.1720280228183,29.325108949095,52.0325335928239,"seir-deterministic_POP-1M_R0-0.7","seir-deterministic","1M",0.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-0.9/simulation_times.csv",1000,28.6797126955744,25.484122547321,9.8623008345477,21.2163575425744,23.1638132398948,29.0308335744776,55.3724613637663,"seir-deterministic_POP-1M_R0-0.9","seir-deterministic","1M",0.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-1.1/simulation_times.csv",1000,27.7529046513997,25.0112041179091,8.91425771456459,20.9465717900544,22.8937433632091,28.5645019100048,50.7400063720532,"seir-deterministic_POP-1M_R0-1.1","seir-deterministic","1M",1.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-1.3/simulation_times.csv",1000,25.1421145518888,22.2496655229479,8.77200780311103,18.2187715135515,20.1111546847969,26.202508173883,46.384776499588,"seir-deterministic_POP-1M_R0-1.3","seir-deterministic","1M",1.3,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-1.5/simulation_times.csv",1000,22.5602921394277,20.3695952566341,7.11911114544801,16.5937611270696,18.2476976374164,23.6573832049035,40.180987833254,"seir-deterministic_POP-1M_R0-1.5","seir-deterministic","1M",1.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-1.7/simulation_times.csv",1000,20.7230282335449,18.6844283370301,6.5806717045725,15.2355186089873,16.7853325232863,21.7368295863271,38.0011808729731,"seir-deterministic_POP-1M_R0-1.7","seir-deterministic","1M",1.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-1.9/simulation_times.csv",1000,19.9257698760685,17.7115638544783,6.75988895764654,14.2113158723339,15.9724851045758,20.8165378049016,37.2285969611257,"seir-deterministic_POP-1M_R0-1.9","seir-deterministic","1M",1.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-2.1/simulation_times.csv",1000,19.074205032466,16.8174178898335,6.68043850772695,13.7600920025259,15.1488108718768,19.7135283104144,37.4326003697701,"seir-deterministic_POP-1M_R0-2.1","seir-deterministic","1M",2.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-2.3/simulation_times.csv",1000,18.1833024139684,16.2597750676796,6.23293917529022,13.1384315260686,14.5351602537557,18.7095085410401,33.8683892563917,"seir-deterministic_POP-1M_R0-2.3","seir-deterministic","1M",2.3,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-2.5/simulation_times.csv",1000,17.5011098660119,15.5509233716875,6.18934249212383,12.7018837274052,13.9317052103579,18.0779242208228,33.9634426047094,"seir-deterministic_POP-1M_R0-2.5","seir-deterministic","1M",2.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-2.7/simulation_times.csv",1000,17.289454412166,15.4307951340452,5.87992179910461,12.6417696254328,13.8981040026993,17.7734253695235,31.8632033878006,"seir-deterministic_POP-1M_R0-2.7","seir-deterministic","1M",2.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-2.9/simulation_times.csv",1000,17.21297159064,15.2170699844137,6.22506156017024,12.3679212041199,13.5612364360131,17.7752494541928,33.6660838844255,"seir-deterministic_POP-1M_R0-2.9","seir-deterministic","1M",2.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-3.1/simulation_times.csv",1000,16.2898046868108,14.7439305288717,5.25759513734187,11.8928364454769,13.1482404167764,17.1966757741757,28.0701347852126,"seir-deterministic_POP-1M_R0-3.1","seir-deterministic","1M",3.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-3.3/simulation_times.csv",1000,16.540029479621,14.5102700991556,6.13220296205495,11.7482850779779,12.9644815982319,17.2027130718343,31.3995598023757,"seir-deterministic_POP-1M_R0-3.3","seir-deterministic","1M",3.3,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-3.5/simulation_times.csv",1000,16.2009928852394,14.3792491676286,5.65287692119356,11.631583710108,12.8307369002141,17.0862022633664,30.3740250029601,"seir-deterministic_POP-1M_R0-3.5","seir-deterministic","1M",3.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-3.7/simulation_times.csv",1000,16.1393056865204,14.2317730020732,5.70885527486554,11.7549772685394,12.7884367965162,16.7933976114728,30.1119294103235,"seir-deterministic_POP-1M_R0-3.7","seir-deterministic","1M",3.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-3.9/simulation_times.csv",1000,16.0823575284593,14.1644572569057,5.73429267202695,11.6064070363529,12.6535973791033,16.715953359846,30.545733574219,"seir-deterministic_POP-1M_R0-3.9","seir-deterministic","1M",3.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seir-deterministic_POP-1M_R0-4.1/simulation_times.csv",1000,16.039524109114,14.0743481367826,5.7204847733685,11.429482963495,12.5424369480461,16.8621376492083,30.0448230387643,"seir-deterministic_POP-1M_R0-4.1","seir-deterministic","1M",4.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-0.5/simulation_times.csv",1000,29.0856597747859,25.945507238619,9.29591485087414,21.8441527441144,23.6808373690583,29.7559609375894,53.1393848069012,"seirs-deterministic_POP-1M_R0-0.5","seirs-deterministic","1M",0.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-0.7/simulation_times.csv",1000,28.6468446067851,26.1101724496111,8.59631084907286,22.1334712834097,23.9847297524102,29.1669242097996,50.0808166939765,"seirs-deterministic_POP-1M_R0-0.7","seirs-deterministic","1M",0.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-0.9/simulation_times.csv",1000,28.3690447624419,25.837405802682,8.5045225981827,21.5881950615905,23.6062337444164,29.0073865335435,50.2347941484302,"seirs-deterministic_POP-1M_R0-0.9","seirs-deterministic","1M",0.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-1.1/simulation_times.csv",1000,29.1218198462147,26.271063930355,9.06724187497441,22.0817141813226,24.0834628259763,29.880554322619,52.1496741743758,"seirs-deterministic_POP-1M_R0-1.1","seirs-deterministic","1M",1.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-1.3/simulation_times.csv",1000,28.8746457736436,26.09857654199,9.24261465293773,22.053266484756,23.7479769480415,29.3384597860277,53.099802570045,"seirs-deterministic_POP-1M_R0-1.3","seirs-deterministic","1M",1.3,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-1.5/simulation_times.csv",1000,29.0381907780096,26.3885508403182,8.7754929767087,22.1027974593453,24.2970487368293,29.6950940750539,52.3012177312746,"seirs-deterministic_POP-1M_R0-1.5","seirs-deterministic","1M",1.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-1.7/simulation_times.csv",1000,29.0515055567697,26.0578912915662,9.65637642134572,21.9883524153382,23.7797174057923,29.4329389366321,54.2534069025889,"seirs-deterministic_POP-1M_R0-1.7","seirs-deterministic","1M",1.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-1.9/simulation_times.csv",1000,29.2281347746253,26.3681266298518,9.08337908140467,22.2383089297451,24.1115378155373,30.0298415529542,52.1009946938604,"seirs-deterministic_POP-1M_R0-1.9","seirs-deterministic","1M",1.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-2.1/simulation_times.csv",1000,28.8418499035873,25.8203228628263,9.32603862286089,21.8728735145181,23.6532431528904,29.2972714663483,53.7599995502271,"seirs-deterministic_POP-1M_R0-2.1","seirs-deterministic","1M",2.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-2.3/simulation_times.csv",1000,29.0075600378308,26.2806423949078,8.81136977802047,22.1556418689899,23.9886951749213,29.6193732186221,51.0115986323915,"seirs-deterministic_POP-1M_R0-2.3","seirs-deterministic","1M",2.3,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-2.5/simulation_times.csv",1000,28.4662315924931,25.971045570448,8.52729546273352,21.9433097889647,23.9513613483869,29.1963345208205,47.7986983970739,"seirs-deterministic_POP-1M_R0-2.5","seirs-deterministic","1M",2.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-2.7/simulation_times.csv",1000,28.3905462535378,25.9269018247724,8.39982383552006,21.8885793171823,23.8750860011205,29.3573543764651,47.693124730885,"seirs-deterministic_POP-1M_R0-2.7","seirs-deterministic","1M",2.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-2.9/simulation_times.csv",1000,29.3478197399136,26.3107964610681,9.40005707698574,21.9983612786978,23.9845855985768,30.0572065645829,54.3641268105246,"seirs-deterministic_POP-1M_R0-2.9","seirs-deterministic","1M",2.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-3.1/simulation_times.csv",1000,29.4993313089386,25.9476846214384,9.97593603231531,21.7799125259742,23.8067145636305,30.0955478111282,56.1544019981287,"seirs-deterministic_POP-1M_R0-3.1","seirs-deterministic","1M",3.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-3.3/simulation_times.csv",1000,29.2296540795583,26.1404005531222,9.39883411256697,21.9401660873555,23.8973777578212,29.9715265696868,54.2031538346782,"seirs-deterministic_POP-1M_R0-3.3","seirs-deterministic","1M",3.3,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-3.5/simulation_times.csv",1000,28.7586063991655,25.9095966666937,9.2984182437386,22.0411562655121,23.8052730644122,29.4969987994991,54.48546044752,"seirs-deterministic_POP-1M_R0-3.5","seirs-deterministic","1M",3.5,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-3.7/simulation_times.csv",1000,28.872591729898,25.9975818572566,9.20201756858216,22.1134943089448,23.8309038290754,29.4755105758086,52.2070048796944,"seirs-deterministic_POP-1M_R0-3.7","seirs-deterministic","1M",3.7,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-3.9/simulation_times.csv",1000,29.1636107031424,26.0653135897592,9.4464047081624,21.8929753081873,23.8936994257383,29.8387958644889,52.1116120512597,"seirs-deterministic_POP-1M_R0-3.9","seirs-deterministic","1M",3.9,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_10_Node/seirs-deterministic_POP-1M_R0-4.1/simulation_times.csv",1000,29.0014854497928,26.2327254470438,9.03437373899044,22.2376936458983,23.9707715502009,29.6301177279092,51.2502442957833,"seirs-deterministic_POP-1M_R0-4.1","seirs-deterministic","1M",4.1,"Network_10_Node",10,"Nodes: 10"
"../R0_sensitivity_analysis/Network_1_Node/seatird-deterministic_POP-100K_R0-0.5/simulation_times.csv",10100,2.14208231215688,1.65374795999378,2.67213111775347,1.35598475178704,1.47383882058784,2.00937662227079,4.15937087610364,"seatird-deterministic_POP-100K_R0-0.5","seatird-deterministic","100K",0.5,"Network_1_Node",1,"Nodes: 1"
"../R0_sensitivity_analysis/Network_1_Node/seatird-deterministic_POP-100K_R0-0.7/simulation_times.csv",10100,2.98379040536609,2.3809924069792,3.08771421420813,1.97249509030953,2.13818663451821,2.84037452936172,5.65493630394339,"seatird-deterministic_POP-100K_R0-0.7","seatird-deterministic","100K",0.7,"Network_1_Node",1,"Nodes: 1"
"../R0_sensitivity_analysis/Network_1_Node/seatird-deterministic_POP-100K_R0-0.9/simulation_times.csv",10100,3.22688421936835,2.56937757320702,3.16063901336209,2.1306725778617,2.31378514273092,3.07215236267075,5.92793061416596,"seatird-deterministic_POP-100K_R0-0.9","seatird-deterministic","100K",0.9,"Network_1_Node",1,"Nodes: 1"
"../R0_sensitivity_analysis/Network_1_Node/seatird-deterministic_POP-100K_R0-1.1/simulation_times.csv",10100,3.27370445332868,2.59577326569706,3.24655922451965,2.14573714928702,2.32862342335284,3.08477834938094,6.14708694592118,"seatird-deterministic_POP-100K_R0-1.1","seatird-deterministic","100K",1.1,"Network_1_Node",1,"Nodes: 1"
"../R0_sensitivity_analysis/Network_1_Node/seatird-deterministic_POP-100K_R0-1.3/simulation_times.csv",10100,3.26779659368448,2.59366050362587,3.24222476010036,2.14497990831733,2.33191732177511,3.08834233647212,6.12496685506776,"seatird-deterministic_POP-100K_R0-1.3","seatird-deterministic","100K",1.3,"Network_1_Node",1,"Nodes: 1"
"../R0_sensitivity_analysis/Network_1_Node/seatird-deterministic_POP-100K_R0-1.5/simulation_times.csv",10100,3.26788057920661,2.58513236790895,3.30093389462772,2.14185895118862,2.3201131625101,3.07859367271885,6.28754610633477,"seatird-deterministic_POP-100K_R0-1.5","seatird-deterministic","100K",1.5,"Network_1_Node",1,"Nodes: 1"
"../R0_sensitivity_analysis/Network_1_Node/seatird-deterministic_POP-100K_R0-1.7/simulation_times.csv",10100,3.26260507269569,2.56606162432581,3.29136831415388,2.14614796256647,2.32315287413076,3.07383209094405,6.12834714129567,"seatird-deterministic_POP-100K_R0-1.7","seatird-deterministic","100K",1.7,"Network_1_Node",1,"Nodes: 1"
"../R0_sensitivity_analysis/Network_1_Node/seatird-deterministic_POP-100K_R0-1.9/simulation_times.csv",10100,3.29525428058211,2.59392555058002,3.37931323035152,2.15961114848033,2.33670358778909,3.101295563858,6.18236325643956,"seatird-deterministic_POP-100K_R0-1.9","seatird-deterministic","100K",1.9,"Network_1_Node",1,"Nodes: 1"
"../R0_sensitivity_analysis/Network_1_Node/seatird-deterministic_POP-100K_R0-2.1/simulation_times.csv",10100,3.00534152403105,2.39645036216825,3.05133366010428,1.9964717217721,2.16003522183746,2.86169033357874,5.64885663995519,"seatird-deterministic_POP-100K_R0-2.1","seatird-deterministic","100K",2.1,"Network_1_Node",1,"Nodes: 1"
"../R0_sensitivity_analysis/Network_1_Node/seatird-deterministic_POP-100K_R0-2.3/simulation_times.csv",10100,2.75933681137546,2.17825744114816,2.89488009832497,1.8053600968793,1.95322614395991,2.61490503000095,5.37551656588912,"seatird-deterministic_POP-100K_R0-2.3","seatird-deterministic","100K",2.3,"Network_1_Node",1,"Nodes: 1"
