State,VaxCov,WeekEnd,AgeGroup,VE_Inpatient,total_pop,TotalVax,TotalFullProtect,WeeklyNewFullProtect
South Dakota,0.443,2025-01-25,Adult,0.36,679374,300962.682,108347,0
South Dakota,0.465,2025-02-01,Adult,0.36,679374,315908.91,113727,5380
South Dakota,0.465,2025-02-08,Adult,0.36,679374,315908.91,113727,0
South Dakota,0.478,2025-02-15,Adult,0.36,679374,324740.772,116907,3180
South Dakota,0.478,2025-02-22,Adult,0.36,679374,324740.772,116907,0
South Dakota,0.478,2025-03-01,Adult,0.36,679374,324740.772,116907,0
South Dakota,0.478,2025-03-08,Adult,0.36,679374,324740.772,116907,0
South Dakota,0.478,2025-03-15,Adult,0.36,679374,324740.772,116907,0
South Dakota,0.48,2025-03-22,Adult,0.36,679374,326099.52,117396,489
South Dakota,0.484,2025-03-29,Adult,0.36,679374,328817.016,118374,978
South Dakota,0.485,2025-04-05,Adult,0.36,679374,329496.39,118619,245
South Dakota,0.493,2025-04-12,Adult,0.36,679374,334931.382,120575,1956
South Dakota,0.493,2025-04-19,Adult,0.36,679374,334931.382,120575,0
South Dakota,0.493,2025-04-26,Adult,0.36,679374,334931.382,120575,0
South Dakota,0.104181,2024-10-05,Pediatric,0.51,219820,22901.06742,11680,11680
South Dakota,0.105127,2024-10-12,Pediatric,0.51,219820,23109.01714,11786,106
South Dakota,0.126679,2024-10-19,Pediatric,0.51,219820,27846.57778,14202,2416
South Dakota,0.126679,2024-10-26,Pediatric,0.51,219820,27846.57778,14202,0
South Dakota,0.29854,2024-11-02,Pediatric,0.51,219820,65625.0628,33469,19267
South Dakota,0.315858,2024-11-09,Pediatric,0.51,219820,69431.90556,35410,1941
South Dakota,0.323604,2024-11-16,Pediatric,0.51,219820,71134.63128,36279,869
South Dakota,0.325273,2024-11-23,Pediatric,0.51,219820,71501.51086,36466,187
South Dakota,0.325273,2024-11-30,Pediatric,0.51,219820,71501.51086,36466,0
South Dakota,0.405494,2024-12-07,Pediatric,0.51,219820,89135.69108,45459,8993
South Dakota,0.412207,2024-12-14,Pediatric,0.51,219820,90611.34274,46212,753
South Dakota,0.412207,2024-12-21,Pediatric,0.51,219820,90611.34274,46212,0
South Dakota,0.412207,2024-12-28,Pediatric,0.51,219820,90611.34274,46212,0
South Dakota,0.443722,2025-01-04,Pediatric,0.51,219820,97538.97004,49745,3533
South Dakota,0.44889,2025-01-11,Pediatric,0.51,219820,98674.9998,50324,579
South Dakota,0.44889,2025-01-18,Pediatric,0.51,219820,98674.9998,50324,0
South Dakota,0.44889,2025-01-25,Pediatric,0.51,219820,98674.9998,50324,0
South Dakota,0.454358,2025-02-01,Pediatric,0.51,219820,99876.97556,50937,613
South Dakota,0.454358,2025-02-08,Pediatric,0.51,219820,99876.97556,50937,0
South Dakota,0.454358,2025-02-15,Pediatric,0.51,219820,99876.97556,50937,0
South Dakota,0.454358,2025-02-22,Pediatric,0.51,219820,99876.97556,50937,0
South Dakota,0.474151,2025-03-01,Pediatric,0.51,219820,104227.87282,53156,2219
South Dakota,0.475756,2025-03-08,Pediatric,0.51,219820,104580.68392,53336,180
South Dakota,0.475756,2025-03-15,Pediatric,0.51,219820,104580.68392,53336,0
South Dakota,0.475756,2025-03-22,Pediatric,0.51,219820,104580.68392,53336,0
South Dakota,0.475756,2025-03-29,Pediatric,0.51,219820,104580.68392,53336,0
South Dakota,0.475756,2025-04-05,Pediatric,0.51,219820,104580.68392,53336,0
South Dakota,0.475756,2025-04-12,Pediatric,0.51,219820,104580.68392,53336,0
South Dakota,0.475756,2025-04-19,Pediatric,0.51,219820,104580.68392,53336,0
South Dakota,0.475756,2025-04-26,Pediatric,0.51,219820,104580.68392,53336,0
Tennessee,0.014,2024-08-24,Adult,0.36,5428076,75993.064,27358,27358
Tennessee,0.014,2024-08-31,Adult,0.36,5428076,75993.064,27358,0
Tennessee,0.046,2024-09-07,Adult,0.36,5428076,249691.496,89889,62531
Tennessee,0.051,2024-09-14,Adult,0.36,5428076,276831.876,99659,9770
Tennessee,0.06,2024-09-21,Adult,0.36,5428076,325684.56,117246,17587
Tennessee,0.06,2024-09-28,Adult,0.36,5428076,325684.56,117246,0
Tennessee,0.13,2024-10-05,Adult,0.36,5428076,705649.88,254034,136788
Tennessee,0.14,2024-10-12,Adult,0.36,5428076,759930.64,273575,19541
Tennessee,0.161,2024-10-19,Adult,0.36,5428076,873920.236,314611,41036
Tennessee,0.255,2024-10-26,Adult,0.36,5428076,1384159.38,498297,183686
Tennessee,0.295,2024-11-02,Adult,0.36,5428076,1601282.42,576462,78165
Tennessee,0.311,2024-11-09,Adult,0.36,5428076,1688131.636,607727,31265
Tennessee,0.314,2024-11-16,Adult,0.36,5428076,1704415.864,613590,5863
Tennessee,0.317,2024-11-23,Adult,0.36,5428076,1720700.092,619452,5862
Tennessee,0.368,2024-11-30,Adult,0.36,5428076,1997531.968,719112,99660
Tennessee,0.368,2024-12-07,Adult,0.36,5428076,1997531.968,719112,0
Tennessee,0.368,2024-12-14,Adult,0.36,5428076,1997531.968,719112,0
Tennessee,0.368,2024-12-21,Adult,0.36,5428076,1997531.968,719112,0
Tennessee,0.368,2024-12-28,Adult,0.36,5428076,1997531.968,719112,0
Tennessee,0.384,2025-01-04,Adult,0.36,5428076,2084381.184,750377,31265
Tennessee,0.384,2025-01-11,Adult,0.36,5428076,2084381.184,750377,0
Tennessee,0.386,2025-01-18,Adult,0.36,5428076,2095237.336,754285,3908
Tennessee,0.386,2025-01-25,Adult,0.36,5428076,2095237.336,754285,0
Tennessee,0.401,2025-02-01,Adult,0.36,5428076,2176658.476,783597,29312
Tennessee,0.401,2025-02-08,Adult,0.36,5428076,2176658.476,783597,0
Tennessee,0.401,2025-02-15,Adult,0.36,5428076,2176658.476,783597,0
Tennessee,0.401,2025-02-22,Adult,0.36,5428076,2176658.476,783597,0
Tennessee,0.414,2025-03-01,Adult,0.36,5428076,2247223.464,809000,25403
Tennessee,0.414,2025-03-08,Adult,0.36,5428076,2247223.464,809000,0
Tennessee,0.414,2025-03-15,Adult,0.36,5428076,2247223.464,809000,0
Tennessee,0.414,2025-03-22,Adult,0.36,5428076,2247223.464,809000,0
Tennessee,0.414,2025-03-29,Adult,0.36,5428076,2247223.464,809000,0
Tennessee,0.427,2025-04-05,Adult,0.36,5428076,2317788.452,834404,25404
Tennessee,0.427,2025-04-12,Adult,0.36,5428076,2317788.452,834404,0
Tennessee,0.427,2025-04-19,Adult,0.36,5428076,2317788.452,834404,0
Tennessee,0.427,2025-04-26,Adult,0.36,5428076,2317788.452,834404,0
Tennessee,0.142426,2024-10-05,Pediatric,0.51,1558006,221900.562556,113169,113169
Tennessee,0.142426,2024-10-12,Pediatric,0.51,1558006,221900.562556,113169,0
Tennessee,0.17329,2024-10-19,Pediatric,0.51,1558006,269986.85974,137693,24524
Tennessee,0.179987,2024-10-26,Pediatric,0.51,1558006,280420.825922,143015,5322
Tennessee,0.269666,2024-11-02,Pediatric,0.51,1558006,420141.245996,214272,71257
Tennessee,0.269783,2024-11-09,Pediatric,0.51,1558006,420323.532698,214365,93
Tennessee,0.270149,2024-11-16,Pediatric,0.51,1558006,420893.762894,214656,291
Tennessee,0.270196,2024-11-23,Pediatric,0.51,1558006,420966.989176,214693,37
Tennessee,0.270196,2024-11-30,Pediatric,0.51,1558006,420966.989176,214693,0
Tennessee,0.343391,2024-12-07,Pediatric,0.51,1558006,535005.238346,272853,58160
Tennessee,0.354706,2024-12-14,Pediatric,0.51,1558006,552634.076236,281843,8990
Tennessee,0.354706,2024-12-21,Pediatric,0.51,1558006,552634.076236,281843,0
Tennessee,0.354706,2024-12-28,Pediatric,0.51,1558006,552634.076236,281843,0
Tennessee,0.367301,2025-01-04,Pediatric,0.51,1558006,572257.161806,291851,10008
Tennessee,0.367301,2025-01-11,Pediatric,0.51,1558006,572257.161806,291851,0
Tennessee,0.367301,2025-01-18,Pediatric,0.51,1558006,572257.161806,291851,0
Tennessee,0.367301,2025-01-25,Pediatric,0.51,1558006,572257.161806,291851,0
Tennessee,0.383541,2025-02-01,Pediatric,0.51,1558006,597559.179246,304755,12904
Tennessee,0.383541,2025-02-08,Pediatric,0.51,1558006,597559.179246,304755,0
Tennessee,0.383541,2025-02-15,Pediatric,0.51,1558006,597559.179246,304755,0
Tennessee,0.383541,2025-02-22,Pediatric,0.51,1558006,597559.179246,304755,0
Tennessee,0.399046,2025-03-01,Pediatric,0.51,1558006,621716.062276,317075,12320
Tennessee,0.399046,2025-03-08,Pediatric,0.51,1558006,621716.062276,317075,0
Tennessee,0.399046,2025-03-15,Pediatric,0.51,1558006,621716.062276,317075,0
Tennessee,0.399046,2025-03-22,Pediatric,0.51,1558006,621716.062276,317075,0
Tennessee,0.399046,2025-03-29,Pediatric,0.51,1558006,621716.062276,317075,0
Tennessee,0.404506,2025-04-05,Pediatric,0.51,1558006,630222.775036,321414,4339
Tennessee,0.404506,2025-04-12,Pediatric,0.51,1558006,630222.775036,321414,0
Tennessee,0.404506,2025-04-19,Pediatric,0.51,1558006,630222.775036,321414,0
Tennessee,0.404506,2025-04-26,Pediatric,0.51,1558006,630222.775036,321414,0
Texas,0.025,2024-08-24,Adult,0.36,22157813,553945.325,199420,199420
Texas,0.034,2024-08-31,Adult,0.36,22157813,753365.642,271212,71792
Texas,0.066,2024-09-07,Adult,0.36,22157813,1462415.658,526470,255258
Texas,0.084,2024-09-14,Adult,0.36,22157813,1861256.292,670052,143582
Texas,0.106,2024-09-21,Adult,0.36,22157813,2348728.178,845542,175490
Texas,0.127,2024-09-28,Adult,0.36,22157813,2814042.251,1013055,167513
Texas,0.155,2024-10-05,Adult,0.36,22157813,3434461.015,1236406,223351
Texas,0.173,2024-10-12,Adult,0.36,22157813,3833301.649,1379989,143583
Texas,0.189,2024-10-19,Adult,0.36,22157813,4187826.657,1507618,127629
Texas,0.223,2024-10-26,Adult,0.36,22157813,4941192.299,1778829,271211
Texas,0.276,2024-11-02,Adult,0.36,22157813,6115556.388,2201600,422771
Texas,0.294,2024-11-09,Adult,0.36,22157813,6514397.022,2345183,143583
Texas,0.303,2024-11-16,Adult,0.36,22157813,6713817.339,2416974,71791
Texas,0.312,2024-11-23,Adult,0.36,22157813,6913237.656,2488766,71792
Texas,0.313,2024-11-30,Adult,0.36,22157813,6935395.469,2496742,7976
Texas,0.336,2024-12-07,Adult,0.36,22157813,7445025.168,2680209,183467
Texas,0.338,2024-12-14,Adult,0.36,22157813,7489340.794,2696163,15954
Texas,0.342,2024-12-21,Adult,0.36,22157813,7577972.046,2728070,31907
Texas,0.366,2024-12-28,Adult,0.36,22157813,8109759.558,2919513,191443
Texas,0.366,2025-01-04,Adult,0.36,22157813,8109759.558,2919513,0
Texas,0.366,2025-01-11,Adult,0.36,22157813,8109759.558,2919513,0
Texas,0.381,2025-01-18,Adult,0.36,22157813,8442126.753,3039166,119653
Texas,0.382,2025-01-25,Adult,0.36,22157813,8464284.566,3047142,7976
Texas,0.388,2025-02-01,Adult,0.36,22157813,8597231.444,3095003,47861
Texas,0.389,2025-02-08,Adult,0.36,22157813,8619389.257,3102980,7977
Texas,0.397,2025-02-15,Adult,0.36,22157813,8796651.761,3166795,63815
Texas,0.397,2025-02-22,Adult,0.36,22157813,8796651.761,3166795,0
Texas,0.406,2025-03-01,Adult,0.36,22157813,8996072.078,3238586,71791
Texas,0.406,2025-03-08,Adult,0.36,22157813,8996072.078,3238586,0
Texas,0.406,2025-03-15,Adult,0.36,22157813,8996072.078,3238586,0
Texas,0.406,2025-03-22,Adult,0.36,22157813,8996072.078,3238586,0
Texas,0.406,2025-03-29,Adult,0.36,22157813,8996072.078,3238586,0
Texas,0.41,2025-04-05,Adult,0.36,22157813,9084703.33,3270493,31907
Texas,0.41,2025-04-12,Adult,0.36,22157813,9084703.33,3270493,0
Texas,0.411,2025-04-19,Adult,0.36,22157813,9106861.143,3278470,7977
Texas,0.411,2025-04-26,Adult,0.36,22157813,9106861.143,3278470,0
Texas,0.178052,2024-10-05,Pediatric,0.51,7482530,1332279.43156,679463,679463
Texas,0.223399,2024-10-12,Pediatric,0.51,7482530,1671589.71947,852511,173048
Texas,0.256704,2024-10-19,Pediatric,0.51,7482530,1920795.38112,979606,127095
Texas,0.281724,2024-10-26,Pediatric,0.51,7482530,2108008.28172,1075084,95478
Texas,0.3256,2024-11-02,Pediatric,0.51,7482530,2436311.768,1242519,167435
Texas,0.326188,2024-11-09,Pediatric,0.51,7482530,2440711.49564,1244763,2244
Texas,0.333704,2024-11-16,Pediatric,0.51,7482530,2496950.19112,1273445,28682
Texas,0.37199,2024-11-23,Pediatric,0.51,7482530,2783426.3347,1419547,146102
Texas,0.37199,2024-11-30,Pediatric,0.51,7482530,2783426.3347,1419547,0
Texas,0.417645,2024-12-07,Pediatric,0.51,7482530,3125041.24185,1593771,174224
Texas,0.433296,2024-12-14,Pediatric,0.51,7482530,3242150.31888,1653497,59726
Texas,0.433296,2024-12-21,Pediatric,0.51,7482530,3242150.31888,1653497,0
Texas,0.433296,2024-12-28,Pediatric,0.51,7482530,3242150.31888,1653497,0
Texas,0.456937,2025-01-04,Pediatric,0.51,7482530,3419044.81061,1743713,90216
Texas,0.457233,2025-01-11,Pediatric,0.51,7482530,3421259.63949,1744842,1129
Texas,0.459406,2025-01-18,Pediatric,0.51,7482530,3437519.17718,1753135,8293
Texas,0.462255,2025-01-25,Pediatric,0.51,7482530,3458836.90515,1764007,10872
Texas,0.478914,2025-02-01,Pediatric,0.51,7482530,3583488.37242,1827579,63572
Texas,0.478914,2025-02-08,Pediatric,0.51,7482530,3583488.37242,1827579,0
Texas,0.481585,2025-02-15,Pediatric,0.51,7482530,3603474.21005,1837772,10193
Texas,0.481585,2025-02-22,Pediatric,0.51,7482530,3603474.21005,1837772,0
Texas,0.499051,2025-03-01,Pediatric,0.51,7482530,3734164.07903,1904424,66652
Texas,0.501327,2025-03-08,Pediatric,0.51,7482530,3751194.31731,1913109,8685
Texas,0.501327,2025-03-15,Pediatric,0.51,7482530,3751194.31731,1913109,0
Texas,0.501327,2025-03-22,Pediatric,0.51,7482530,3751194.31731,1913109,0
Texas,0.501327,2025-03-29,Pediatric,0.51,7482530,3751194.31731,1913109,0
Texas,0.525004,2025-04-05,Pediatric,0.51,7482530,3928358.18012,2003463,90354
Texas,0.525004,2025-04-12,Pediatric,0.51,7482530,3928358.18012,2003463,0
Texas,0.525263,2025-04-19,Pediatric,0.51,7482530,3930296.15539,2004451,988
Texas,0.526394,2025-04-26,Pediatric,0.51,7482530,3938758.89682,2008767,4316
U.S. Virgin Islands,0.145,2025-01-04,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.145,2025-01-11,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.145,2025-01-18,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.145,2025-01-25,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.156,2025-02-01,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.161,2025-02-08,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.161,2025-02-15,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.162,2025-02-22,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.162,2025-03-01,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.163,2025-03-08,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.163,2025-03-15,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.163,2025-03-22,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.163,2025-03-29,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.174,2025-04-05,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.174,2025-04-12,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.174,2025-04-19,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.174,2025-04-26,Adult,0.36,NA,NA,NA,NA
U.S. Virgin Islands,0.199935,2025-01-04,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.199935,2025-01-11,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.199935,2025-01-18,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.199935,2025-01-25,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.21348,2025-02-01,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.21348,2025-02-08,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.21348,2025-02-15,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.21348,2025-02-22,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.221869,2025-03-01,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.221869,2025-03-08,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.221869,2025-03-15,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.221869,2025-03-22,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.221869,2025-03-29,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.221869,2025-04-05,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.221869,2025-04-12,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.221869,2025-04-19,Pediatric,0.51,NA,NA,NA,NA
U.S. Virgin Islands,0.221869,2025-04-26,Pediatric,0.51,NA,NA,NA,NA
Utah,0.003,2024-08-24,Adult,0.36,2387055,7161.165,2578,2578
Utah,0.029,2024-08-31,Adult,0.36,2387055,69224.595,24921,22343
Utah,0.029,2024-09-07,Adult,0.36,2387055,69224.595,24921,0
Utah,0.029,2024-09-14,Adult,0.36,2387055,69224.595,24921,0
Utah,0.029,2024-09-21,Adult,0.36,2387055,69224.595,24921,0
Utah,0.029,2024-09-28,Adult,0.36,2387055,69224.595,24921,0
Utah,0.139,2024-10-05,Adult,0.36,2387055,331800.645,119448,94527
Utah,0.168,2024-10-12,Adult,0.36,2387055,401025.24,144369,24921
Utah,0.237,2024-10-19,Adult,0.36,2387055,565732.035,203664,59295
Utah,0.237,2024-10-26,Adult,0.36,2387055,565732.035,203664,0
Utah,0.292,2024-11-02,Adult,0.36,2387055,697020.06,250927,47263
Utah,0.292,2024-11-09,Adult,0.36,2387055,697020.06,250927,0
Utah,0.38,2024-11-16,Adult,0.36,2387055,907080.9,326549,75622
Utah,0.38,2024-11-23,Adult,0.36,2387055,907080.9,326549,0
Utah,0.38,2024-11-30,Adult,0.36,2387055,907080.9,326549,0
Utah,0.38,2024-12-07,Adult,0.36,2387055,907080.9,326549,0
Utah,0.38,2024-12-14,Adult,0.36,2387055,907080.9,326549,0
Utah,0.382,2024-12-21,Adult,0.36,2387055,911855.01,328268,1719
Utah,0.382,2024-12-28,Adult,0.36,2387055,911855.01,328268,0
Utah,0.412,2025-01-04,Adult,0.36,2387055,983466.66,354048,25780
Utah,0.412,2025-01-11,Adult,0.36,2387055,983466.66,354048,0
Utah,0.412,2025-01-18,Adult,0.36,2387055,983466.66,354048,0
Utah,0.412,2025-01-25,Adult,0.36,2387055,983466.66,354048,0
Utah,0.425,2025-02-01,Adult,0.36,2387055,1014498.375,365219,11171
Utah,0.425,2025-02-08,Adult,0.36,2387055,1014498.375,365219,0
Utah,0.425,2025-02-15,Adult,0.36,2387055,1014498.375,365219,0
Utah,0.425,2025-02-22,Adult,0.36,2387055,1014498.375,365219,0
Utah,0.453,2025-03-01,Adult,0.36,2387055,1081335.915,389281,24062
Utah,0.453,2025-03-08,Adult,0.36,2387055,1081335.915,389281,0
Utah,0.453,2025-03-15,Adult,0.36,2387055,1081335.915,389281,0
Utah,0.453,2025-03-22,Adult,0.36,2387055,1081335.915,389281,0
Utah,0.453,2025-03-29,Adult,0.36,2387055,1081335.915,389281,0
Utah,0.454,2025-04-05,Adult,0.36,2387055,1083722.97,390140,859
Utah,0.454,2025-04-12,Adult,0.36,2387055,1083722.97,390140,0
Utah,0.454,2025-04-19,Adult,0.36,2387055,1083722.97,390140,0
Utah,0.454,2025-04-26,Adult,0.36,2387055,1083722.97,390140,0
Utah,0.178062,2024-10-05,Pediatric,0.51,944132,168114.032184,85738,85738
Utah,0.178062,2024-10-12,Pediatric,0.51,944132,168114.032184,85738,0
Utah,0.199977,2024-10-19,Pediatric,0.51,944132,188804.684964,96290,10552
Utah,0.199977,2024-10-26,Pediatric,0.51,944132,188804.684964,96290,0
Utah,0.338602,2024-11-02,Pediatric,0.51,944132,319684.983464,163039,66749
Utah,0.338602,2024-11-09,Pediatric,0.51,944132,319684.983464,163039,0
Utah,0.338602,2024-11-16,Pediatric,0.51,944132,319684.983464,163039,0
Utah,0.338602,2024-11-23,Pediatric,0.51,944132,319684.983464,163039,0
Utah,0.400145,2024-11-30,Pediatric,0.51,944132,377789.69914,192673,29634
Utah,0.403715,2024-12-07,Pediatric,0.51,944132,381160.25038,194392,1719
Utah,0.421448,2024-12-14,Pediatric,0.51,944132,397902.543136,202930,8538
Utah,0.421448,2024-12-21,Pediatric,0.51,944132,397902.543136,202930,0
Utah,0.421448,2024-12-28,Pediatric,0.51,944132,397902.543136,202930,0
Utah,0.443468,2025-01-04,Pediatric,0.51,944132,418692.329776,213533,10603
Utah,0.443468,2025-01-11,Pediatric,0.51,944132,418692.329776,213533,0
Utah,0.443468,2025-01-18,Pediatric,0.51,944132,418692.329776,213533,0
Utah,0.443468,2025-01-25,Pediatric,0.51,944132,418692.329776,213533,0
Utah,0.468335,2025-02-01,Pediatric,0.51,944132,442170.06022,225507,11974
Utah,0.468335,2025-02-08,Pediatric,0.51,944132,442170.06022,225507,0
Utah,0.468335,2025-02-15,Pediatric,0.51,944132,442170.06022,225507,0
Utah,0.468335,2025-02-22,Pediatric,0.51,944132,442170.06022,225507,0
Utah,0.478171,2025-03-01,Pediatric,0.51,944132,451456.542572,230243,4736
Utah,0.478171,2025-03-08,Pediatric,0.51,944132,451456.542572,230243,0
Utah,0.478171,2025-03-15,Pediatric,0.51,944132,451456.542572,230243,0
Utah,0.478171,2025-03-22,Pediatric,0.51,944132,451456.542572,230243,0
Utah,0.478171,2025-03-29,Pediatric,0.51,944132,451456.542572,230243,0
Utah,0.479671,2025-04-05,Pediatric,0.51,944132,452872.740572,230965,722
Utah,0.479671,2025-04-12,Pediatric,0.51,944132,452872.740572,230965,0
Utah,0.479671,2025-04-19,Pediatric,0.51,944132,452872.740572,230965,0
Utah,0.479671,2025-04-26,Pediatric,0.51,944132,452872.740572,230965,0
Vermont,0.021,2024-08-24,Adult,0.36,528077,11089.617,3992,3992
Vermont,0.021,2024-08-31,Adult,0.36,528077,11089.617,3992,0
Vermont,0.042,2024-09-07,Adult,0.36,528077,22179.234,7985,3993
Vermont,0.061,2024-09-14,Adult,0.36,528077,32212.697,11597,3612
Vermont,0.122,2024-09-21,Adult,0.36,528077,64425.394,23193,11596
Vermont,0.143,2024-09-28,Adult,0.36,528077,75515.011,27185,3992
Vermont,0.166,2024-10-05,Adult,0.36,528077,87660.782,31558,4373
Vermont,0.226,2024-10-12,Adult,0.36,528077,119345.402,42964,11406
Vermont,0.299,2024-10-19,Adult,0.36,528077,157895.023,56842,13878
Vermont,0.384,2024-10-26,Adult,0.36,528077,202781.568,73001,16159
Vermont,0.384,2024-11-02,Adult,0.36,528077,202781.568,73001,0
Vermont,0.41,2024-11-09,Adult,0.36,528077,216511.57,77944,4943
Vermont,0.43,2024-11-16,Adult,0.36,528077,227073.11,81746,3802
Vermont,0.437,2024-11-23,Adult,0.36,528077,230769.649,83077,1331
Vermont,0.437,2024-11-30,Adult,0.36,528077,230769.649,83077,0
Vermont,0.505,2024-12-07,Adult,0.36,528077,266678.885,96004,12927
Vermont,0.505,2024-12-14,Adult,0.36,528077,266678.885,96004,0
Vermont,0.505,2024-12-21,Adult,0.36,528077,266678.885,96004,0
Vermont,0.505,2024-12-28,Adult,0.36,528077,266678.885,96004,0
Vermont,0.55,2025-01-04,Adult,0.36,528077,290442.35,104559,8555
Vermont,0.55,2025-01-11,Adult,0.36,528077,290442.35,104559,0
Vermont,0.554,2025-01-18,Adult,0.36,528077,292554.658,105320,761
Vermont,0.554,2025-01-25,Adult,0.36,528077,292554.658,105320,0
Vermont,0.554,2025-02-01,Adult,0.36,528077,292554.658,105320,0
Vermont,0.554,2025-02-08,Adult,0.36,528077,292554.658,105320,0
Vermont,0.56,2025-02-15,Adult,0.36,528077,295723.12,106460,1140
Vermont,0.56,2025-02-22,Adult,0.36,528077,295723.12,106460,0
Vermont,0.566,2025-03-01,Adult,0.36,528077,298891.582,107601,1141
Vermont,0.566,2025-03-08,Adult,0.36,528077,298891.582,107601,0
Vermont,0.566,2025-03-15,Adult,0.36,528077,298891.582,107601,0
Vermont,0.568,2025-03-22,Adult,0.36,528077,299947.736,107981,380
Vermont,0.568,2025-03-29,Adult,0.36,528077,299947.736,107981,0
Vermont,0.572,2025-04-05,Adult,0.36,528077,302060.044,108742,761
Vermont,0.572,2025-04-12,Adult,0.36,528077,302060.044,108742,0
Vermont,0.572,2025-04-19,Adult,0.36,528077,302060.044,108742,0
Vermont,0.572,2025-04-26,Adult,0.36,528077,302060.044,108742,0
Vermont,0.193338,2024-10-05,Pediatric,0.51,117177,22654.766826,11554,11554
Vermont,0.193399,2024-10-12,Pediatric,0.51,117177,22661.914623,11558,4
Vermont,0.201703,2024-10-19,Pediatric,0.51,117177,23634.952431,12054,496
Vermont,0.356872,2024-10-26,Pediatric,0.51,117177,41817.190344,21327,9273
Vermont,0.417176,2024-11-02,Pediatric,0.51,117177,48883.432152,24931,3604
Vermont,0.426128,2024-11-09,Pediatric,0.51,117177,49932.400656,25466,535
Vermont,0.451237,2024-11-16,Pediatric,0.51,117177,52874.597949,26966,1500
Vermont,0.456664,2024-11-23,Pediatric,0.51,117177,53510.517528,27290,324
Vermont,0.456664,2024-11-30,Pediatric,0.51,117177,53510.517528,27290,0
Vermont,0.54769,2024-12-07,Pediatric,0.51,117177,64176.67113,32730,5440
Vermont,0.547795,2024-12-14,Pediatric,0.51,117177,64188.974715,32736,6
Vermont,0.547893,2024-12-21,Pediatric,0.51,117177,64200.458061,32742,6
Vermont,0.547893,2024-12-28,Pediatric,0.51,117177,64200.458061,32742,0
Vermont,0.596236,2025-01-04,Pediatric,0.51,117177,69865.145772,35631,2889
Vermont,0.596236,2025-01-11,Pediatric,0.51,117177,69865.145772,35631,0
Vermont,0.596236,2025-01-18,Pediatric,0.51,117177,69865.145772,35631,0
Vermont,0.596236,2025-01-25,Pediatric,0.51,117177,69865.145772,35631,0
Vermont,0.62474,2025-02-01,Pediatric,0.51,117177,73205.15898,37335,1704
Vermont,0.633685,2025-02-08,Pediatric,0.51,117177,74253.307245,37869,534
Vermont,0.633685,2025-02-15,Pediatric,0.51,117177,74253.307245,37869,0
Vermont,0.633685,2025-02-22,Pediatric,0.51,117177,74253.307245,37869,0
Vermont,0.670311,2025-03-01,Pediatric,0.51,117177,78545.032047,40058,2189
Vermont,0.670311,2025-03-08,Pediatric,0.51,117177,78545.032047,40058,0
Vermont,0.670311,2025-03-15,Pediatric,0.51,117177,78545.032047,40058,0
Vermont,0.670311,2025-03-22,Pediatric,0.51,117177,78545.032047,40058,0
Vermont,0.670311,2025-03-29,Pediatric,0.51,117177,78545.032047,40058,0
Vermont,0.691859,2025-04-05,Pediatric,0.51,117177,81069.962043,41346,1288
Vermont,0.691859,2025-04-12,Pediatric,0.51,117177,81069.962043,41346,0
Vermont,0.691859,2025-04-19,Pediatric,0.51,117177,81069.962043,41346,0
